Timestamp,Object_ID,Depth_mm
1741815643.8404627,0,469.0
1741815643.894063,0,469.0
1741815643.951383,0,467.0
1741815643.9985876,0,468.0
1741815644.0455813,0,467.0
1741815644.1010003,0,466.0
1741815644.1716251,0,466.0
1741815644.2186084,0,466.0
1741815644.266599,0,466.0
1741815644.3166,0,467.0
1741815644.3593345,0,467.0
1741815644.406275,0,466.0
1741815644.4759455,0,466.0
1741815644.5304987,0,466.0
1741815644.5790784,0,466.0
1741815644.6636336,0,465.0
1741815644.736255,0,466.0
1741815644.8171928,0,465.0
1741815644.877728,0,466.0
1741815644.9516888,0,466.0
1741815645.021604,0,466.0
1741815645.0780425,0,469.0
1741815645.1317558,0,470.0
1741815645.1933486,0,472.0
1741815645.238618,0,473.0
1741815645.2917705,0,473.0
1741815645.3494194,0,470.0
1741815645.4145193,0,468.0
1741815645.4846828,0,468.0
1741815645.543321,0,470.0
1741815645.590649,0,470.0
1741815645.6378582,0,467.0
1741815645.6905878,0,466.0
1741815645.746921,0,466.0
1741815645.807656,0,466.0
1741815645.8674548,0,467.0
1741815645.9160063,0,467.0
1741815645.966776,0,467.0
1741815646.024755,0,467.0
1741815646.0560658,0,467.0
1741815646.125724,0,467.0
1741815646.179123,0,467.0
1741815646.2273939,0,467.0
1741815646.2870948,0,467.0
1741815646.317387,0,468.0
1741815646.3676846,0,467.0
1741815646.4466043,0,467.0
1741815646.5077796,0,468.0
1741815646.5548697,0,468.0
1741815646.6147006,0,468.0
1741815646.660092,0,467.0
1741815646.7068806,0,467.0
1741815646.7549953,0,467.0
1741815646.8242803,0,467.0
1741815646.900064,0,467.0
1741815646.9751437,0,467.0
1741815647.019371,0,467.0
1741815647.0920303,0,467.0
1741815648.2627375,0,466.0
1741815648.3171077,0,466.0
1741815648.3892767,0,465.0
1741815648.4381795,0,466.0
1741815648.4895613,0,466.0
1741815648.5521092,0,465.0
1741815648.5984933,0,466.0
1741815648.6305356,0,465.0
1741815648.6744037,0,466.0
1741815648.7121017,0,466.0
1741815648.753542,0,467.0
1741815648.8193574,0,466.0
1741815648.8776124,0,466.0
1741815648.9348578,0,466.0
1741815648.9888308,0,466.0
1741815649.0620685,0,466.0
1741815649.123435,0,467.0
1741815649.1750882,0,467.0
1741815649.2329075,0,467.0
1741815649.2828727,0,468.0
1741815649.3443618,0,467.0
1741815649.4112842,0,468.0
1741815649.4798565,0,467.0
1741815649.5326312,0,468.0
1741815649.5791197,0,468.0
1741815649.6521268,0,469.0
1741815649.7334802,0,469.0
1741815649.8143272,0,470.0
1741815649.8594391,0,471.0
1741815649.9140692,0,470.0
1741815649.9738927,0,471.0
1741815650.047494,0,473.0
1741815650.095045,0,474.0
1741815650.1592715,0,474.0
1741815650.229245,0,471.0
1741815650.3048344,0,468.0
1741815650.3623166,0,467.0
1741815650.407674,0,466.0
1741815650.4555461,0,466.0
1741815650.5231628,0,465.0
1741815650.5828204,0,465.0
1741815650.644989,0,465.0
1741815650.689993,0,465.0
1741815650.7392387,0,463.0
1741815650.7879884,0,464.0
1741815650.844242,0,463.0
1741815650.9113226,0,463.0
1741815650.9710345,0,463.0
1741815651.0246882,0,461.0
1741815651.0938027,0,461.0
1741815651.1707575,0,462.0
1741815651.242504,0,461.0
1741815651.3036458,0,462.0
1741815651.367074,0,462.0
1741815651.4220142,0,461.0
1741815651.4673636,0,462.0
1741815651.524,0,461.0
1741815651.5785222,0,461.0
1741815651.6341796,0,461.0
1741815651.6887872,0,462.0
1741815651.7563262,0,462.0
1741815651.817122,0,461.0
1741815651.8619666,0,461.0
1741815651.9245737,0,461.0
1741815651.971019,0,461.0
1741815652.028011,0,462.0
1741815652.0820742,0,461.0
1741815652.1334124,0,461.0
1741815652.1943245,0,461.0
1741815652.251102,0,463.0
1741815652.2990904,0,463.0
1741815652.3447459,0,462.0
1741815652.3934028,0,462.0
1741815652.459529,0,463.0
1741815652.524219,0,461.0
1741815652.5806646,0,461.0
1741815652.629443,0,461.0
1741815652.6744545,0,461.0
1741815652.7188272,0,461.0
1741815652.7909348,0,463.0
1741815652.8468883,0,462.0
1741815652.907645,0,463.0
1741815652.9521632,0,463.0
1741815652.9998574,0,463.0
1741815653.0550933,0,463.0
1741815653.1224449,0,463.0
1741815653.19941,0,463.0
1741815653.241022,0,463.0
1741815653.3162415,0,464.0
1741815653.3706443,0,464.0
1741815653.4333751,0,464.0
1741815653.4826777,0,464.0
1741815653.5308793,0,464.0
1741815653.5794601,0,465.0
1741815653.6385007,0,464.0
1741815653.6853702,0,464.0
1741815653.7300045,0,463.0
1741815653.7831209,0,463.0
1741815653.8525448,0,463.0
1741815653.926122,0,464.0
1741815653.9807348,0,464.0
1741815654.0365286,0,464.0
1741815654.094585,0,464.0
1741815654.1439703,0,465.0
1741815654.2208166,0,465.0
1741815654.3209264,0,465.0
1741815654.3884833,0,466.0
1741815654.4406722,0,466.0
1741815654.4962463,0,467.0
1741815654.5500963,0,468.0
1741815654.6081629,0,469.0
1741815654.6697838,0,470.0
1741815654.7183418,0,471.0
1741815654.7644606,0,471.0
1741815654.8107336,0,473.0
1741815654.8896227,0,473.0
1741815654.9740686,0,472.0
1741815655.0418496,0,470.0
1741815655.1095662,0,474.0
1741815655.1744177,0,474.0
1741815655.2370641,0,474.0
1741815655.3148122,0,473.0
1741815655.4244623,0,473.0
1741815655.4967294,0,473.0
1741815655.5901165,0,474.0
1741815655.6395645,0,474.0
1741815655.686692,0,474.0
1741815655.7335246,0,474.0
1741815655.7786326,0,473.0
1741815655.8270247,0,474.0
1741815655.8721833,0,474.0
1741815655.9229927,0,473.0
1741815655.9666126,0,473.0
1741815656.0142982,0,473.0
1741815656.065718,0,472.0
1741815656.130745,0,472.0
1741815656.1872938,0,471.0
1741815656.230899,0,471.0
1741815656.2994843,0,471.0
1741815656.3570638,0,473.0
1741815656.4037256,0,473.0
1741815656.4531906,0,473.0
1741815656.511703,0,471.0
1741815656.5765224,0,471.0
1741815656.623618,0,471.0
1741815656.6697767,0,472.0
1741815656.7164533,0,471.0
1741815656.7629716,0,472.0
1741815656.8170898,0,472.0
1741815656.8870883,0,474.0
1741815656.9524212,0,478.0
1741815656.9962227,0,480.0
1741815657.043146,0,482.0
1741815657.0889635,0,484.0
1741815657.148761,0,489.0
1741815657.2197292,0,494.0
1741815657.2973359,0,500.0
1741815657.431243,0,509.0
1741815657.5426054,0,519.0
1741815657.6093726,0,517.0
1741815657.6933687,0,524.0
1741815657.6933687,56,0.0
1741815657.7680287,0,519.0
1741815657.7680287,56,0.0
1741815657.8426924,0,524.0
1741815657.8426924,56,0.0
1741815657.9257617,0,527.0
1741815657.9267368,56,0.0
1741815657.9987564,0,530.0
1741815657.999756,56,0.0
1741815658.0786304,0,532.0
1741815658.0796313,56,0.0
1741815658.1496587,0,532.0
1741815658.150618,56,0.0
1741815658.2192686,0,533.0
1741815658.2192686,56,0.0
1741815658.2984412,0,533.0
1741815658.2984412,56,0.0
1741815658.3759196,0,535.0
1741815658.3759196,56,0.0
1741815658.440827,0,536.0
1741815658.4418557,56,0.0
1741815658.5029173,0,536.0
1741815658.5029173,56,0.0
1741815658.5408568,0,536.0
1741815658.5421145,56,0.0
1741815658.590953,0,535.0
1741815658.592009,56,0.0
1741815658.6601408,0,536.0
1741815658.6601408,56,0.0
1741815658.7130463,0,535.0
1741815658.7130463,56,0.0
1741815658.7575912,0,535.0
1741815658.758595,56,0.0
1741815658.804147,0,536.0
1741815658.8051572,56,0.0
1741815658.853864,0,535.0
1741815658.853864,56,0.0
1741815658.9288533,0,536.0
1741815658.9288533,56,0.0
1741815658.999423,0,537.0
1741815658.999423,56,0.0
1741815659.0589812,0,535.0
1741815659.0589812,56,0.0
1741815659.1050775,0,535.0
1741815659.1060915,56,0.0
1741815659.1522703,0,537.0
1741815659.1522703,56,0.0
1741815659.2019823,0,535.0
1741815659.2019823,56,0.0
1741815659.2443376,0,535.0
1741815659.2453387,56,0.0
1741815659.2453387,56,1632.0
1741815659.2972217,0,535.0
1741815659.2982767,56,0.0
1741815659.2982767,56,1606.0
1741815659.3688734,0,535.0
1741815659.3698564,56,0.0
1741815659.3698564,56,1636.0
1741815659.4444737,0,532.0
1741815659.4444737,56,0.0
1741815659.4444737,56,1627.0
1741815659.4970427,0,532.0
1741815659.4970427,56,0.0
1741815659.4970427,56,1641.0
1741815659.5593345,0,532.0
1741815659.5593345,56,0.0
1741815659.5593345,56,1619.0
1741815659.6217499,0,532.0
1741815659.6227536,56,0.0
1741815659.6227536,56,1623.0
1741815659.6730998,0,532.0
1741815659.6730998,56,0.0
1741815659.6730998,56,1623.0
1741815659.7326474,0,531.0
1741815659.7326474,56,0.0
1741815659.7336466,56,1636.0
1741815659.7752607,0,531.0
1741815659.7762618,56,0.0
1741815659.7762618,56,1627.0
1741815659.8472104,0,531.0
1741815659.8472104,56,0.0
1741815659.8472104,56,1627.0
1741815659.9096384,0,530.0
1741815659.9106448,56,0.0
1741815659.9106448,56,1636.0
1741815659.9821377,0,531.0
1741815659.9835505,56,0.0
1741815659.9835505,56,1632.0
1741815660.0431507,0,531.0
1741815660.044145,56,0.0
1741815660.044145,56,1649.0
1741815660.092018,0,531.0
1741815660.092018,56,0.0
1741815660.092489,56,1636.0
1741815660.1365936,0,530.0
1741815660.1365936,56,0.0
1741815660.1365936,56,1632.0
1741815660.1962574,0,531.0
1741815660.197266,56,0.0
1741815660.197266,56,1623.0
1741815660.3099024,0,533.0
1741815660.3102431,56,0.0
1741815660.3108957,56,1632.0
1741815660.4032307,0,537.0
1741815660.40351,56,0.0
1741815660.4037404,56,1649.0
1741815660.4640768,0,539.0
1741815660.4640768,56,0.0
1741815660.4640768,56,1627.0
1741815660.534511,0,542.0
1741815660.5355113,56,0.0
1741815660.5355113,56,1645.0
1741815660.6207085,0,548.0
1741815660.6207085,56,0.0
1741815660.6217148,56,1658.0
1741815660.6885102,0,556.0
1741815660.6885102,56,0.0
1741815660.6885102,56,1627.0
1741815660.7740612,0,562.0
1741815660.7740612,56,0.0
1741815660.7740612,56,1632.0
1741815660.8252294,0,572.0
1741815660.8252294,56,0.0
1741815660.8252294,56,1619.0
1741815660.8746634,0,579.0
1741815660.8746634,56,0.0
1741815660.8746634,56,1636.0
1741815660.9265084,0,581.0
1741815660.9265084,56,0.0
1741815660.9275157,56,1649.0
1741815660.987,0,591.0
1741815660.987,56,0.0
1741815660.987,56,1636.0
1741815661.0595112,0,602.0
1741815661.060093,56,0.0
1741815661.0603049,56,1641.0
1741815661.1061003,0,615.0
1741815661.1061003,56,0.0
1741815661.1061003,56,1649.0
1741815661.1584704,0,622.0
1741815661.1584704,56,0.0
1741815661.1584704,56,1654.0
1741815661.2395859,0,637.0
1741815661.2410898,56,0.0
1741815661.2410898,56,1619.0
1741815661.3201425,0,645.0
1741815661.3201425,56,0.0
1741815661.373372,0,652.0
1741815661.373372,56,0.0
1741815661.443174,0,652.0
1741815661.4441793,56,0.0
1741815661.4441793,56,315.0
1741815661.4893315,0,657.0
1741815661.4893315,56,0.0
1741815661.4893315,56,0.0
1741815661.551082,0,658.0
1741815661.551082,56,0.0
1741815661.6074893,0,660.0
1741815661.6084888,56,0.0
1741815661.6671972,0,662.0
1741815661.6671972,56,0.0
1741815661.7297893,0,670.0
1741815661.7307935,56,0.0
1741815661.7749236,0,669.0
1741815661.7759135,56,0.0
1741815661.8220887,0,667.0
1741815661.8220887,56,0.0
1741815661.867075,0,666.0
1741815661.867075,56,0.0
1741815661.951243,0,664.0
1741815661.951243,56,0.0
1741815661.9517505,56,1606.0
1741815662.0428226,0,667.0
1741815662.0428226,56,0.0
1741815662.0428226,56,1614.0
1741815662.1062958,0,667.0
1741815662.1067164,56,0.0
1741815662.1067164,56,1606.0
1741815662.1706724,0,666.0
1741815662.171681,56,0.0
1741815662.2835975,0,667.0
1741815662.2835975,56,0.0
1741815662.3575768,0,667.0
1741815662.3585787,56,0.0
1741815662.423796,0,665.0
1741815662.423796,56,0.0
1741815662.4740663,0,667.0
1741815662.475065,56,0.0
1741815662.51976,0,667.0
1741815662.520759,56,0.0
1741815662.56554,0,666.0
1741815662.56554,56,0.0
1741815662.632296,0,669.0
1741815662.632296,56,0.0
1741815662.7279773,0,668.0
1741815662.728972,56,0.0
1741815662.782029,0,667.0
1741815662.7835195,56,0.0
1741815662.8460054,0,668.0
1741815662.8469024,56,0.0
1741815662.911776,0,667.0
1741815662.9127736,56,0.0
1741815662.9932463,0,670.0
1741815662.9942412,56,0.0
1741815663.058691,0,669.0
1741815663.058691,56,0.0
1741815663.1322186,0,670.0
1741815663.1322186,56,0.0
1741815663.1835773,0,670.0
1741815663.1835773,56,0.0
1741815663.2370775,0,670.0
1741815663.2370775,56,0.0
1741815663.312217,0,671.0
1741815663.312217,56,0.0
1741815663.395958,0,670.0
1741815663.395958,56,0.0
1741815663.4793541,0,670.0
1741815663.4793541,56,0.0
1741815663.5346618,0,672.0
1741815663.5346618,56,0.0
1741815663.5843005,0,672.0
1741815663.5843005,56,0.0
1741815663.6298287,0,672.0
1741815663.6308284,56,0.0
1741815663.678407,0,670.0
1741815663.678407,56,0.0
1741815663.724651,0,672.0
1741815663.724651,56,0.0
1741815663.7699454,0,672.0
1741815663.7699454,56,0.0
1741815663.823357,0,671.0
1741815663.823357,56,0.0
1741815663.867659,0,671.0
1741815663.867659,56,0.0
1741815663.9311104,0,670.0
1741815663.9311104,56,0.0
1741815663.998125,0,672.0
1741815663.998125,56,0.0
1741815664.0524683,0,672.0
1741815664.0524683,56,0.0
1741815664.082672,0,673.0
1741815664.0836747,56,0.0
1741815664.1372654,0,669.0
1741815664.1372654,56,0.0
1741815664.1955497,0,671.0
1741815664.1955497,56,0.0
1741815664.2478673,0,670.0
1741815664.2478673,56,0.0
1741815664.3088033,0,671.0
1741815664.309741,56,0.0
1741815664.3730388,0,670.0
1741815664.3740377,56,0.0
1741815664.440791,0,673.0
1741815664.4410722,56,0.0
1741815664.514158,0,667.0
1741815664.515171,56,0.0
1741815664.5810845,0,667.0
1741815664.5810845,56,0.0
1741815664.6339872,0,668.0
1741815664.6339872,56,0.0
1741815664.6858664,0,667.0
1741815664.687317,56,0.0
1741815664.7422383,0,667.0
1741815664.7422383,56,0.0
1741815664.7892377,0,670.0
1741815664.7892377,56,0.0
1741815664.8380566,0,668.0
1741815664.8390615,56,0.0
1741815664.8855217,0,669.0
1741815664.8855217,56,0.0
1741815664.9579577,0,666.0
1741815664.9589665,56,0.0
1741815665.0409753,0,673.0
1741815665.0409753,56,0.0
1741815665.0409753,56,1470.0
1741815665.1026008,0,675.0
1741815665.1035998,56,0.0
1741815665.1035998,56,1453.0
1741815665.1708915,0,692.0
1741815665.1708915,56,0.0
1741815665.1708915,56,1477.0
1741815665.2364378,0,696.0
1741815665.237435,56,0.0
1741815665.237435,56,1495.0
1741815665.3068838,0,704.0
1741815665.3075454,56,0.0
1741815665.3894122,0,713.0
1741815665.3894122,56,0.0
1741815665.464781,0,708.0
1741815665.465785,56,0.0
1741815665.5299194,0,705.0
1741815665.5299194,56,0.0
1741815665.5839689,0,704.0
1741815665.585069,56,1115.0
1741815665.6361668,0,710.0
1741815665.6361668,56,1142.0
1741815665.6823282,0,704.0
1741815665.6823282,56,1136.0
1741815665.7289724,0,702.0
1741815665.7289724,56,1153.0
1741815665.7765455,0,713.0
1741815665.7765455,56,1142.0
1741815665.8235126,0,714.0
1741815665.8235126,56,1138.0
1741815665.8710828,0,715.0
1741815665.8710828,56,1133.0
1741815665.9187164,0,727.0
1741815665.9187164,56,1136.0
1741815665.9658349,0,720.0
1741815665.9658349,56,1129.0
1741815666.0520813,0,708.0
1741815666.0527725,56,1140.0
1741815666.1206877,0,710.0
1741815666.1206877,56,1142.0
1741815666.1741588,0,705.0
1741815666.1741588,56,1140.0
1741815666.1751585,56,0.0
1741815666.2426066,0,0.0
1741815666.2426066,56,1140.0
1741815666.2426066,56,310.0
1741815666.3052323,0,0.0
1741815666.3052323,56,1127.0
1741815666.3052323,56,310.0
1741815666.3723218,0,0.0
1741815666.3723218,56,1151.0
1741815666.3728266,56,310.0
1741815666.4550004,0,0.0
1741815666.4550004,56,1136.0
1741815666.4550004,56,310.0
1741815666.5218022,0,0.0
1741815666.5228035,56,1151.0
1741815666.5228035,56,311.0
1741815666.5969331,0,0.0
1741815666.5969331,56,1140.0
1741815666.5969331,56,0.0
1741815666.6360621,0,0.0
1741815666.6370623,56,0.0
1741815666.6370623,56,0.0
1741815666.6844842,0,0.0
1741815666.6844842,56,0.0
1741815666.6844842,56,306.0
1741815666.7444534,0,714.0
1741815666.7444534,56,0.0
1741815666.7444534,56,307.0
1741815666.7985253,0,714.0
1741815666.7992778,56,0.0
1741815666.7992778,56,0.0
1741815666.850913,0,713.0
1741815666.850913,56,0.0
1741815666.850913,56,0.0
1741815666.9044566,0,712.0
1741815666.9044566,56,0.0
1741815666.9044566,56,0.0
1741815666.9658234,0,709.0
1741815666.9658234,56,0.0
1741815666.9668252,56,0.0
1741815667.0521765,0,708.0
1741815667.0521765,56,0.0
1741815667.0521765,56,0.0
1741815667.123277,0,707.0
1741815667.123277,56,0.0
1741815667.123277,56,0.0
1741815667.1811838,0,692.0
1741815667.1822944,56,0.0
1741815667.2444603,0,704.0
1741815667.2444603,56,0.0
1741815667.3129098,0,699.0
1741815667.3129098,56,0.0
1741815667.392665,0,696.0
1741815667.3937464,56,0.0
1741815667.4962442,0,695.0
1741815667.4962442,56,0.0
1741815667.559626,0,700.0
1741815667.559626,56,0.0
1741815667.604548,0,696.0
1741815667.604548,56,0.0
1741815667.638078,0,692.0
1741815667.638078,56,0.0
1741815667.6851375,0,692.0
1741815667.6851375,56,0.0
1741815667.7306833,0,692.0
1741815667.7306833,56,0.0
1741815667.7769077,0,692.0
1741815667.7769077,56,0.0
1741815667.822513,0,692.0
1741815667.823411,56,0.0
1741815667.8773413,0,692.0
1741815667.8773413,56,0.0
1741815667.9340773,0,692.0
1741815667.9340773,56,0.0
1741815667.9794662,0,694.0
1741815667.9805665,56,0.0
1741815668.0280683,0,694.0
1741815668.0280683,56,0.0
1741815668.0991087,0,692.0
1741815668.0991087,56,0.0
1741815668.167698,0,699.0
1741815668.167698,56,0.0
1741815668.167698,56,721.0
1741815668.2267673,0,697.0
1741815668.2267673,56,0.0
1741815668.2267673,56,717.0
1741815668.27381,0,704.0
1741815668.2748022,56,0.0
1741815668.2748022,56,712.0
1741815668.3229258,0,702.0
1741815668.3229258,56,0.0
1741815668.3229258,56,713.0
1741815668.3229258,56,706.0
1741815668.3758533,0,700.0
1741815668.3758533,56,0.0
1741815668.376853,56,714.0
1741815668.376853,56,708.0
1741815668.4511795,0,700.0
1741815668.4521835,56,0.0
1741815668.4521835,56,718.0
1741815668.4521835,56,704.0
1741815668.521891,0,701.0
1741815668.5228906,56,0.0
1741815668.5228906,56,725.0
1741815668.5228906,56,706.0
1741815668.600888,0,707.0
1741815668.6018944,56,0.0
1741815668.6018944,56,725.0
1741815668.6024158,56,709.0
1741815668.6596227,0,716.0
1741815668.661224,56,0.0
1741815668.661224,56,723.0
1741815668.661224,56,707.0
1741815668.7114544,0,718.0
1741815668.7124596,56,0.0
1741815668.7124596,56,726.0
1741815668.7124596,56,708.0
1741815668.7600427,0,717.0
1741815668.7610424,56,0.0
1741815668.7610424,56,727.0
1741815668.7610424,56,705.0
1741815668.8070917,0,715.0
1741815668.8070917,56,0.0
1741815668.8080673,56,725.0
1741815668.8080673,56,708.0
1741815668.8526387,0,714.0
1741815668.8526387,56,0.0
1741815668.8526387,56,725.0
1741815668.8526387,56,709.0
1741815668.9320884,0,715.0
1741815668.9320884,56,0.0
1741815668.9320884,56,723.0
1741815668.9320884,56,704.0
1741815669.0095017,0,715.0
1741815669.0095017,56,0.0
1741815669.0095017,56,722.0
1741815669.0095017,56,702.0
1741815669.0759864,0,715.0
1741815669.0759864,56,0.0
1741815669.0759864,56,723.0
1741815669.0769866,56,704.0
1741815669.1432278,0,716.0
1741815669.1432278,56,0.0
1741815669.1432278,56,722.0
1741815669.1442237,56,704.0
1741815669.1923292,0,716.0
1741815669.1933289,56,0.0
1741815669.1933289,56,720.0
1741815669.1933289,56,703.0
1741815669.2423458,0,715.0
1741815669.2423458,56,0.0
1741815669.2423458,56,723.0
1741815669.2423458,56,695.0
1741815669.2980218,0,709.0
1741815669.2982414,56,0.0
1741815669.2982414,56,717.0
1741815669.2982414,56,696.0
1741815669.378433,0,0.0
1741815669.378433,56,0.0
1741815669.378433,56,716.0
1741815669.378433,56,698.0
1741815669.4361606,0,2474.0
1741815669.4361606,56,0.0
1741815669.4361606,56,719.0
1741815669.4361606,56,701.0
1741815669.5182037,0,2435.0
1741815669.5182037,56,0.0
1741815669.5182037,56,715.0
1741815669.5182037,56,702.0
1741815669.583154,0,2396.0
1741815669.583154,56,0.0
1741815669.5841534,56,714.0
1741815669.5841534,56,701.0
1741815669.6409988,0,2415.0
1741815669.6409988,56,0.0
1741815669.6409988,56,711.0
1741815669.6420288,56,702.0
1741815669.6955369,0,2454.0
1741815669.6965685,56,0.0
1741815669.6965685,56,712.0
1741815669.6965685,56,700.0
1741815669.7553918,0,2515.0
1741815669.7553918,56,0.0
1741815669.7553918,56,709.0
1741815669.7568336,56,702.0
1741815669.8020375,0,2464.0
1741815669.8020375,56,0.0
1741815669.8020375,56,710.0
1741815669.8020375,56,701.0
1741815669.8486633,0,2474.0
1741815669.8486633,56,0.0
1741815669.8486633,56,710.0
1741815669.8486633,56,702.0
1741815669.8486633,56,507.0
1741815669.8926659,0,2464.0
1741815669.8926659,56,0.0
1741815669.8926659,56,709.0
1741815669.8926659,56,703.0
1741815669.8926659,56,505.0
1741815669.9422545,0,2425.0
1741815669.9422545,56,0.0
1741815669.9422545,56,710.0
1741815669.943254,56,702.0
1741815669.943254,56,503.0
1741815669.9878695,0,2484.0
1741815669.9878695,56,0.0
1741815669.9878695,56,709.0
1741815669.9878695,56,703.0
1741815669.9893079,56,503.0
1741815670.050001,0,2494.0
1741815670.050001,56,0.0
1741815670.050997,56,707.0
1741815670.050997,56,704.0
1741815670.050997,56,502.0
1741815670.105868,0,2454.0
1741815670.105868,56,0.0
1741815670.105868,56,709.0
1741815670.105868,56,704.0
1741815670.1068685,56,502.0
1741815670.1601574,0,2474.0
1741815670.1601574,56,0.0
1741815670.1601574,56,708.0
1741815670.1606624,56,702.0
1741815670.1606624,56,501.0
1741815670.2075763,0,2435.0
1741815670.2088542,56,0.0
1741815670.2088542,56,707.0
1741815670.2088542,56,704.0
1741815670.2088542,56,501.0
1741815670.260868,0,2464.0
1741815670.260868,56,0.0
1741815670.260868,56,709.0
1741815670.260868,56,704.0
1741815670.260868,56,501.0
1741815670.3278053,0,2454.0
1741815670.3278053,56,0.0
1741815670.3278053,56,710.0
1741815670.3278053,56,702.0
1741815670.3278053,56,500.0
1741815670.3964999,0,2406.0
1741815670.3975003,56,0.0
1741815670.3975003,56,712.0
1741815670.3975003,56,703.0
1741815670.398497,56,500.0
1741815670.4653404,0,2474.0
1741815670.4653404,56,0.0
1741815670.466339,56,711.0
1741815670.466339,56,704.0
1741815670.466339,56,501.0
1741815670.523011,0,2484.0
1741815670.523011,56,0.0
1741815670.523011,56,712.0
1741815670.524015,56,703.0
1741815670.524015,56,501.0
1741815670.5677555,0,2474.0
1741815670.5677555,56,0.0
1741815670.5677555,56,709.0
1741815670.5677555,56,704.0
1741815670.5677555,56,500.0
1741815670.5677555,56,518.0
1741815670.6343756,0,2547.0
1741815670.6343756,56,0.0
1741815670.6343756,56,713.0
1741815670.6343756,56,703.0
1741815670.6353748,56,500.0
1741815670.6353748,56,520.0
1741815670.68855,0,2474.0
1741815670.68855,56,0.0
1741815670.68855,56,711.0
1741815670.6895492,56,703.0
1741815670.6895492,56,500.0
1741815670.6895492,56,521.0
1741815670.7373965,0,2505.0
1741815670.7373965,56,0.0
1741815670.738399,56,711.0
1741815670.738399,56,701.0
1741815670.738399,56,500.0
1741815670.738399,56,519.0
1741815670.7856984,0,2454.0
1741815670.7856984,56,0.0
1741815670.7856984,56,713.0
1741815670.7856984,56,702.0
1741815670.7856984,56,500.0
1741815670.7856984,56,520.0
1741815670.8320355,0,2515.0
1741815670.8320355,56,0.0
1741815670.8320355,56,712.0
1741815670.8320355,56,702.0
1741815670.8330393,56,500.0
1741815670.8330393,56,520.0
1741815670.8740425,0,2484.0
1741815670.875043,56,0.0
1741815670.875043,56,709.0
1741815670.875043,56,704.0
1741815670.875043,56,501.0
1741815670.875043,56,518.0
1741815670.939562,0,2454.0
1741815670.939562,56,0.0
1741815670.939562,56,714.0
1741815670.939562,56,703.0
1741815670.939562,56,498.0
1741815670.939562,56,520.0
1741815670.9875517,0,2474.0
1741815670.9885645,56,0.0
1741815670.9885645,56,712.0
1741815670.9885645,56,703.0
1741815670.989574,56,498.0
1741815670.989574,56,520.0
1741815671.053856,0,2425.0
1741815671.055239,56,0.0
1741815671.055239,56,712.0
1741815671.055239,56,704.0
1741815671.055239,56,500.0
1741815671.055239,56,520.0
1741815671.1129742,0,2454.0
1741815671.1139753,56,0.0
1741815671.1139753,56,709.0
1741815671.1143787,56,702.0
1741815671.1143787,56,499.0
1741815671.1143787,56,519.0
1741815671.159014,0,2464.0
1741815671.159014,56,0.0
1741815671.159014,56,711.0
1741815671.159014,56,700.0
1741815671.159014,56,499.0
1741815671.159014,56,520.0
1741815671.2050211,0,2484.0
1741815671.2050211,56,0.0
1741815671.2060208,56,713.0
1741815671.2060208,56,702.0
1741815671.2060208,56,499.0
1741815671.2060208,56,518.0
1741815671.251134,0,2444.0
1741815671.251134,56,0.0
1741815671.2521431,56,711.0
1741815671.2521431,56,702.0
1741815671.2521431,56,501.0
1741815671.2521431,56,520.0
1741815671.3021722,0,2505.0
1741815671.3031657,56,0.0
1741815671.3031657,56,709.0
1741815671.3031657,56,703.0
1741815671.3031657,56,501.0
1741815671.3031657,56,521.0
1741815671.3653867,0,2454.0
1741815671.3655844,56,0.0
1741815671.3655844,56,709.0
1741815671.3655844,56,703.0
1741815671.3655844,56,501.0
1741815671.3655844,56,519.0
1741815671.422289,0,2484.0
1741815671.422289,56,0.0
1741815671.422289,56,711.0
1741815671.422289,56,700.0
1741815671.422289,56,500.0
1741815671.422289,56,520.0
1741815671.4696245,0,2406.0
1741815671.4696245,56,0.0
1741815671.4696245,56,711.0
1741815671.4706178,56,701.0
1741815671.4706178,56,500.0
1741815671.4706178,56,520.0
1741815671.5369687,0,2454.0
1741815671.5369687,56,0.0
1741815671.5369687,56,710.0
1741815671.5369687,56,702.0
1741815671.537967,56,501.0
1741815671.537967,56,519.0
1741815671.6338382,0,2494.0
1741815671.6338382,56,0.0
1741815671.634759,56,712.0
1741815671.634759,56,701.0
1741815671.634759,56,500.0
1741815671.6358156,56,518.0
1741815671.7109828,0,2515.0
1741815671.7109828,56,0.0
1741815671.7109828,56,709.0
1741815671.7109828,56,701.0
1741815671.711991,56,499.0
1741815671.711991,56,520.0
1741815671.7774227,0,2505.0
1741815671.778431,56,0.0
1741815671.778431,56,710.0
1741815671.778431,56,702.0
1741815671.778431,56,500.0
1741815671.778431,56,520.0
1741815671.8483818,0,2464.0
1741815671.8483818,56,0.0
1741815671.8483818,56,713.0
1741815671.8483818,56,701.0
1741815671.8483818,56,500.0
1741815671.8483818,56,522.0
1741815671.9305267,0,2494.0
1741815671.9305267,56,0.0
1741815671.9310296,56,711.0
1741815671.9310296,56,702.0
1741815671.9310296,56,501.0
1741815671.9310296,56,521.0
1741815671.9960325,0,2425.0
1741815671.9970415,56,0.0
1741815671.9970415,56,712.0
1741815671.9970415,56,704.0
1741815671.9970415,56,499.0
1741815671.9970415,56,520.0
1741815672.056112,0,2494.0
1741815672.0565796,56,0.0
